osm_id,highway,lanes,maxspeed,name,oneway,WKT
"1134","residential","nan","nan","nan","nan","LINESTRING (-77.0453758 -11.9061751, -77.0449876 -11.9063898)"
"1135","residential","nan","nan","Calle La Chonta","nan","LINESTRING (-77.0453758 -11.9061751, -77.0457205 -11.9065153)"
"1136","residential","nan","nan","Avenida Alborada","yes","LINESTRING (-77.0504681 -11.9130667, -77.0507161 -11.9135155)"
"1137","primary","2","60","Avenida Universitaria","yes","LINESTRING (-77.0478236 -11.9152726, -77.0477518 -11.9151491)"
"1138","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0478236 -11.9152726, -77.0476458 -11.915369)"
"1139","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0558144 -11.9284687, -77.0556226 -11.928115)"
"114","residential","nan","nan","Santa Marina","nan","LINESTRING (-77.0690052 -11.9487205, -77.0694493 -11.949226)"
"1140","secondary","2","30","Avenida Túpac Amaru","no","LINESTRING (-77.0422353 -11.9214847, -77.0423921 -11.9223921)"
"1141","residential","nan","nan","nan","nan","LINESTRING (-77.044744 -11.9065247, -77.044574 -11.9066188)"
"1142","residential","nan","nan","nan","nan","LINESTRING (-77.0508887 -11.9177088, -77.0505275 -11.917913)"
"1143","residential","nan","nan","Calle 36","nan","LINESTRING (-77.0557252 -11.9137957, -77.0562152 -11.9135259)"
"1144","residential","nan","45","Avenida Los Pinos","yes","LINESTRING (-77.0557252 -11.9137957, -77.0561588 -11.914579)"
"1145","residential","nan","nan","Calle 48","nan","LINESTRING (-77.0520638 -11.911674, -77.0522974 -11.9120847)"
"1146","residential","nan","nan","Calle 72","nan","LINESTRING (-77.0520638 -11.911674, -77.0524937 -11.9114343)"
"1147","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.0464404 -11.9121437, -77.0466712 -11.9125567)"
"1148","residential","nan","nan","Avenida Alborada","yes","LINESTRING (-77.0482576 -11.9093782, -77.0480232 -11.9089585)"
"1149","residential","nan","nan","Calle Los Huarangos","nan","LINESTRING (-77.0482576 -11.9093782, -77.0478198 -11.9096221)"
"115","residential","nan","nan","Santa Amalia","nan","LINESTRING (-77.0690052 -11.9487205, -77.0684727 -11.9492235)"
"1150","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.055932 -11.9108083, -77.0554584 -11.9110672)"
"1151","tertiary","nan","40","Avenida 3","no","LINESTRING (-77.055932 -11.9108083, -77.0558609 -11.9106878)"
"1152","residential","nan","nan","Alameda La Union","nan","LINESTRING (-77.0433442 -11.9168807, -77.0433158 -11.9167424)"
"1153","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0433442 -11.9168807, -77.0422862 -11.9170874)"
"1154","residential","nan","nan","Calle San Ramon","nan","LINESTRING (-77.043836 -11.9054704, -77.0439666 -11.9056666)"
"1155","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0487586 -11.9147482, -77.0484536 -11.9149195)"
"1156","residential","nan","nan","Jirón Tacna","nan","LINESTRING (-77.0425525 -11.9184737, -77.0424751 -11.9180708)"
"1157","residential","nan","nan","Tinta","nan","LINESTRING (-77.0425525 -11.9184737, -77.0419824 -11.9185774)"
"1158","residential","nan","nan","nan","nan","LINESTRING (-77.0449876 -11.9063898, -77.044744 -11.9065247)"
"1159","residential","nan","nan","nan","nan","LINESTRING (-77.0449876 -11.9063898, -77.0453509 -11.9069689)"
"116","residential","nan","nan","Santa Monica","nan","LINESTRING (-77.0697227 -11.9476918, -77.0701978 -11.9477586)"
"1160","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0522033 -11.9178896, -77.0523461 -11.9181427)"
"1161","residential","nan","nan","Calle 48","nan","LINESTRING (-77.0547159 -11.9164061, -77.0550092 -11.9169205)"
"1162","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0484171 -11.9147836, -77.0487324 -11.9146103)"
"1163","residential","nan","nan","Los Molles","nan","LINESTRING (-77.0492325 -11.9121352, -77.0487962 -11.9123772)"
"1164","residential","nan","nan","Calle E","nan","LINESTRING (-77.0444514 -11.9186493, -77.0445689 -11.9192667)"
"1165","residential","nan","nan","Jirón Cusco","nan","LINESTRING (-77.0444514 -11.9186493, -77.0440026 -11.9188113)"
"1166","residential","nan","nan","Calle 35","nan","LINESTRING (-77.0552773 -11.9143877, -77.0539875 -11.9151024)"
"1167","residential","nan","nan","Calle 46","nan","LINESTRING (-77.0552773 -11.9143877, -77.0550362 -11.9139646)"
"1168","residential","nan","nan","Calle Los Frutales","nan","LINESTRING (-77.0441481 -11.9068544, -77.0446584 -11.9077327)"
"1169","residential","nan","nan","Calle 59","nan","LINESTRING (-77.0489099 -11.9157089, -77.0492045 -11.9155467)"
"117","residential","nan","nan","nan","nan","LINESTRING (-77.0697227 -11.9476918, -77.0694493 -11.949226)"
"1170","tertiary","nan","nan","Avenida B","yes","LINESTRING (-77.0569014 -11.9158866, -77.0570717 -11.9161917)"
"1171","tertiary","nan","40","Avenida 3","no","LINESTRING (-77.0569014 -11.9158866, -77.0570705 -11.9157848)"
"1172","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0481422 -11.914935, -77.0484171 -11.9147836)"
"1173","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0548924 -11.9266883, -77.0546379 -11.9254782)"
"1174","residential","nan","nan","Ciudad de Lima","nan","LINESTRING (-77.0505275 -11.917913, -77.0502879 -11.9174889)"
"1175","residential","nan","nan","Avenida Alborada","yes","LINESTRING (-77.0493089 -11.9112598, -77.0484921 -11.9097978)"
"1176","residential","nan","nan","Calle 23","nan","LINESTRING (-77.0523382 -11.915996, -77.0519184 -11.9162225)"
"1177","residential","nan","nan","Avenida Federico Villa Real","nan","LINESTRING (-77.0335554 -11.9096518, -77.0336561 -11.9094797)"
"1178","residential","nan","nan","Calle 44","nan","LINESTRING (-77.0546019 -11.9120829, -77.0541923 -11.9123073)"
"1179","residential","nan","nan","Avenida Los Pinos","yes","LINESTRING (-77.0546019 -11.9120829, -77.0543658 -11.9116645)"
"118","secondary","2","40","Avenida Alfredo Mendiola","yes","LINESTRING (-77.0701978 -11.9477586, -77.0702405 -11.9474782)"
"1180","tertiary","nan","30","Calle Sinchi Roca","yes","LINESTRING (-77.0451925 -11.9164315, -77.0450324 -11.9159738)"
"1181","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0451925 -11.9164315, -77.0453057 -11.9164089)"
"1182","residential","nan","nan","Las Uvas","nan","LINESTRING (-77.0492096 -11.9097867, -77.0487679 -11.9100263)"
"1183","residential","nan","nan","Las Palmeras","nan","LINESTRING (-77.0492096 -11.9097867, -77.0496217 -11.9105207)"
"1184","residential","nan","nan","Calle 44","nan","LINESTRING (-77.0570435 -11.9141007, -77.0572022 -11.9145808)"
"1185","residential","nan","nan","Ciudad de Lima","nan","LINESTRING (-77.0511451 -11.9190256, -77.0509453 -11.9186675)"
"1186","tertiary","2","40","Avenida 3","yes","LINESTRING (-77.0511451 -11.9190256, -77.051903 -11.9186123)"
"1187","residential","nan","nan","Jirón Tacna","nan","LINESTRING (-77.0426458 -11.9189615, -77.0425525 -11.9184737)"
"1188","residential","nan","nan","Jirón Cusco","nan","LINESTRING (-77.0426458 -11.9189615, -77.0423729 -11.9190037)"
"1189","residential","nan","nan","Calle Los Alamos","nan","LINESTRING (-77.048565 -11.911961, -77.0486958 -11.9121966)"
"119","tertiary","2","40","San Bernardo","nan","LINESTRING (-77.0651249 -11.9524446, -77.0652613 -11.9524647)"
"1190","residential","nan","nan","Calle 25","nan","LINESTRING (-77.0517407 -11.9136325, -77.0521686 -11.9133962)"
"1191","residential","nan","nan","nan","nan","LINESTRING (-77.0517407 -11.9136325, -77.0524317 -11.9148314)"
"1192","living_street","nan","nan","Pasaje Quillabamba","nan","LINESTRING (-77.0432867 -11.9183628, -77.0432867 -11.9183628)"
"1193","residential","nan","nan","Calle Los Alamos","nan","LINESTRING (-77.0467526 -11.9086988, -77.0472597 -11.9096116)"
"1194","residential","nan","nan","Calle Los Higos","nan","LINESTRING (-77.0467526 -11.9086988, -77.0463252 -11.9089358)"
"1195","residential","nan","nan","Calle Venecia","nan","LINESTRING (-77.0443571 -11.9018496, -77.0448353 -11.9023445)"
"1196","residential","nan","nan","Calle San Eugenio","nan","LINESTRING (-77.0443571 -11.9018496, -77.0440397 -11.9022459)"
"1197","residential","nan","nan","nan","nan","LINESTRING (-77.0470399 -11.9102253, -77.04627 -11.9106396)"
"1198","residential","nan","nan","Calle Los Melocotones","nan","LINESTRING (-77.0470399 -11.9102253, -77.0472674 -11.9106356)"
"1199","residential","nan","nan","Calle 40","nan","LINESTRING (-77.0541405 -11.9131847, -77.0536393 -11.9134587)"
"12","trunk","nan","60","Avenida Túpac Amaru","yes","LINESTRING (-77.0595383 -11.9764468, -77.0595696 -11.976523)"
"120","residential","nan","nan","Rosa de America","yes","LINESTRING (-77.0651249 -11.9524446, -77.0650339 -11.953002)"
"1200","residential","nan","nan","Calle Los Higos","nan","LINESTRING (-77.0471522 -11.9084774, -77.0467526 -11.9086988)"
"1201","residential","nan","nan","Calle La Chonta","nan","LINESTRING (-77.0471522 -11.9084774, -77.0478198 -11.9096221)"
"1202","residential","nan","nan","nan","nan","LINESTRING (-77.0471522 -11.9084774, -77.0480232 -11.9089585)"
"1203","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0518875 -11.9128752, -77.0522261 -11.9126884)"
"1204","residential","nan","nan","Calle 38","nan","LINESTRING (-77.0559106 -11.9131289, -77.0564408 -11.9128348)"
"1205","residential","nan","nan","Calle 43","nan","LINESTRING (-77.0559106 -11.9131289, -77.0551607 -11.911776)"
"1206","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0500443 -11.9140273, -77.0506605 -11.9151344)"
"1207","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0500443 -11.9140273, -77.0499342 -11.9140882)"
"1208","residential","nan","nan","Calle San Francisco","nan","LINESTRING (-77.0446817 -11.9037937, -77.0443681 -11.9039518)"
"1209","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0482028 -11.9150601, -77.0480107 -11.9151683)"
"121","residential","nan","nan","nan","nan","LINESTRING (-77.066599 -11.9455671, -77.0664636 -11.946236)"
"1210","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.0482028 -11.9150601, -77.0485633 -11.9158997)"
"1211","residential","nan","nan","Arequipa","nan","LINESTRING (-77.0447096 -11.9186002, -77.044631 -11.918151)"
"1212","residential","nan","nan","Jirón Cusco","nan","LINESTRING (-77.0447096 -11.9186002, -77.0444514 -11.9186493)"
"1213","residential","nan","nan","Calle Los Frutales","nan","LINESTRING (-77.0439066 -11.906435, -77.0441481 -11.9068544)"
"1214","tertiary","2","40","Avenida 3","yes","LINESTRING (-77.051903 -11.9186123, -77.0523301 -11.9183793)"
"1215","residential","nan","nan","Avenida Federico Villa Real","nan","LINESTRING (-77.0331963 -11.9102656, -77.0334326 -11.9098617)"
"1216","residential","nan","nan","Jirón Ciro Alegria","nan","LINESTRING (-77.0331963 -11.9102656, -77.0339498 -11.9099479)"
"1217","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.049037 -11.9144427, -77.0493238 -11.9142848)"
"1218","residential","nan","nan","Las Palmeras","nan","LINESTRING (-77.0506464 -11.9123459, -77.0507764 -11.9125795)"
"1219","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.045332 -11.9165511, -77.0452174 -11.9165701)"
"122","residential","nan","nan","Pasaje Santa Rosa","nan","LINESTRING (-77.066599 -11.9455671, -77.0673136 -11.9457035)"
"1220","tertiary","2","50","Sinchi Roca","yes","LINESTRING (-77.045332 -11.9165511, -77.0456685 -11.9184179)"
"1221","residential","nan","nan","nan","nan","LINESTRING (-77.0494396 -11.9159689, -77.0501825 -11.9155671)"
"1222","residential","nan","nan","Ciudad de Lima","nan","LINESTRING (-77.0494396 -11.9159689, -77.0492045 -11.9155467)"
"1223","tertiary","nan","40","Avenida 3","no","LINESTRING (-77.0571611 -11.913005, -77.0566585 -11.91206)"
"1224","residential","nan","nan","Calle Las Peras","nan","LINESTRING (-77.044574 -11.9066188, -77.0450684 -11.9075008)"
"1225","residential","nan","nan","nan","nan","LINESTRING (-77.044574 -11.9066188, -77.0441481 -11.9068544)"
"1226","residential","nan","nan","Calle 29","nan","LINESTRING (-77.0543504 -11.9172878, -77.0545133 -11.9175782)"
"1227","tertiary","2","40","Avenida 3","yes","LINESTRING (-77.0543504 -11.9172878, -77.0550092 -11.9169205)"
"1228","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0560283 -11.9105959, -77.0562099 -11.9104959)"
"1229","primary","3","60","Autopista Chillón - Trapiche","yes","LINESTRING (-77.0560283 -11.9105959, -77.0558403 -11.9102571)"
"123","tertiary","2","40","San Bernardo","nan","LINESTRING (-77.0652613 -11.9524647, -77.0662339 -11.9526073)"
"1230","residential","nan","nan","San Francisco de Asis","nan","LINESTRING (-77.0475653 -11.9132549, -77.0478494 -11.9137747)"
"1231","residential","nan","nan","nan","nan","LINESTRING (-77.0507475 -11.916597, -77.0504647 -11.9160783)"
"1232","residential","nan","nan","nan","nan","LINESTRING (-77.0507475 -11.916597, -77.0500136 -11.9169976)"
"1233","residential","nan","nan","Avenida Alborada","yes","LINESTRING (-77.0496642 -11.9118957, -77.0494338 -11.9114833)"
"1234","residential","nan","nan","Los Molles","nan","LINESTRING (-77.0496642 -11.9118957, -77.0492325 -11.9121352)"
"1235","residential","nan","nan","Calle 37","nan","LINESTRING (-77.0511791 -11.9160649, -77.0510694 -11.9161246)"
"1236","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0511791 -11.9160649, -77.0514169 -11.9164931)"
"1237","residential","nan","nan","Arequipa","nan","LINESTRING (-77.044631 -11.918151, -77.0445524 -11.9177021)"
"1238","residential","nan","nan","Avenida Federico Villa Real","nan","LINESTRING (-77.0338967 -11.9090683, -77.0341753 -11.9085851)"
"1239","residential","nan","nan","Jirón Antunez de Mayolo","nan","LINESTRING (-77.0338967 -11.9090683, -77.0330171 -11.9086126)"
"124","residential","nan","nan","Santa Leonor","nan","LINESTRING (-77.0668667 -11.9494064, -77.0667424 -11.950017)"
"1240","residential","nan","nan","Calle 30","nan","LINESTRING (-77.0560212 -11.9156932, -77.0547159 -11.9164061)"
"1241","residential","nan","nan","Calle 46","nan","LINESTRING (-77.0560212 -11.9156932, -77.0557713 -11.9152546)"
"1242","tertiary","2","50","Andres Avelino Caceres","yes","LINESTRING (-77.0546129 -11.925349, -77.0547381 -11.9253292)"
"1243","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0546129 -11.925349, -77.0545231 -11.9248405)"
"1244","residential","nan","nan","nan","nan","LINESTRING (-77.0431033 -11.9051218, -77.0435181 -11.9049014)"
"1245","residential","nan","nan","Calle Frutales","nan","LINESTRING (-77.0431033 -11.9051218, -77.0435856 -11.9058964)"
"1246","living_street","nan","nan","Pasaje Paucartambo","nan","LINESTRING (-77.0434419 -11.9174304, -77.0431296 -11.9174925)"
"1247","residential","nan","nan","Alameda La Union","nan","LINESTRING (-77.0434419 -11.9174304, -77.0433442 -11.9168807)"
"1248","secondary","2","50","Avenida Revolución","yes","LINESTRING (-77.040732 -11.9161735, -77.0408327 -11.9161325)"
"1249","residential","nan","nan","Avenida Túpac Amaru","nan","LINESTRING (-77.040732 -11.9161735, -77.0346569 -11.9087779)"
"125","residential","nan","nan","Santa Monica","nan","LINESTRING (-77.0682094 -11.9474678, -77.0683487 -11.9474936)"
"1250","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.04621 -11.9117309, -77.0464404 -11.9121437)"
"1251","living_street","nan","nan","nan","nan","LINESTRING (-77.0473319 -11.9128212, -77.046931 -11.9130217)"
"1252","residential","nan","nan","San Francisco de Asis","nan","LINESTRING (-77.0473319 -11.9128212, -77.0475653 -11.9132549)"
"1253","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.0490625 -11.9167849, -77.0496503 -11.9178338)"
"1254","residential","nan","nan","Flor de Upis","nan","LINESTRING (-77.0490625 -11.9167849, -77.0489543 -11.9168486)"
"1255","residential","nan","nan","Las Peras","nan","LINESTRING (-77.0486958 -11.9121966, -77.0482718 -11.9124128)"
"1256","residential","nan","nan","Calle Los Alamos","nan","LINESTRING (-77.0486958 -11.9121966, -77.0487962 -11.9123772)"
"1257","residential","nan","nan","Calle 24","nan","LINESTRING (-77.0518547 -11.9151495, -77.0524317 -11.9148314)"
"1258","residential","nan","nan","Avenida Federico Villa Real","nan","LINESTRING (-77.0337716 -11.9092822, -77.0338967 -11.9090683)"
"1259","residential","nan","nan","Calle Los Alamos","nan","LINESTRING (-77.0487962 -11.9123772, -77.0491806 -11.9130692)"
"126","residential","nan","nan","['Santa Marina', 'Santa Monica']","nan","LINESTRING (-77.0682094 -11.9474678, -77.0680749 -11.9475725)"
"1260","residential","nan","nan","Calle San Fernando","nan","LINESTRING (-77.0432095 -11.9029364, -77.0428851 -11.9024428)"
"1261","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0499342 -11.9140882, -77.0488562 -11.9146934)"
"1262","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0499342 -11.9140882, -77.0498771 -11.9139804)"
"1263","residential","nan","nan","Las Ciruelas","nan","LINESTRING (-77.0467333 -11.9114547, -77.04621 -11.9117309)"
"1264","residential","nan","nan","Calle 48","nan","LINESTRING (-77.0550092 -11.9169205, -77.0551743 -11.91722)"
"1265","tertiary","2","40","Avenida 3","yes","LINESTRING (-77.0550092 -11.9169205, -77.0565532 -11.9160767)"
"1266","residential","nan","nan","Las Brisas","nan","LINESTRING (-77.0516812 -11.9182466, -77.051903 -11.9186123)"
"1267","residential","nan","nan","nan","nan","LINESTRING (-77.0516812 -11.9182466, -77.0513147 -11.9184563)"
"1268","residential","nan","nan","Calle 36","nan","LINESTRING (-77.0562152 -11.9135259, -77.0566821 -11.9132687)"
"1269","residential","nan","nan","Calle 37","nan","LINESTRING (-77.0516636 -11.9158011, -77.0511791 -11.9160649)"
"127","secondary","2","55","25 de Enero","yes","LINESTRING (-77.0686048 -11.9452187, -77.0680653 -11.9451205)"
"1270","residential","nan","nan","Los Naranjos","nan","LINESTRING (-77.0487646 -11.9132896, -77.0493238 -11.9142848)"
"1271","residential","nan","nan","Las Chirimoyas","nan","LINESTRING (-77.0487646 -11.9132896, -77.0484644 -11.9134488)"
"1272","residential","nan","nan","Calle San Fernando","nan","LINESTRING (-77.0428851 -11.9024428, -77.0426011 -11.9022562)"
"1273","residential","nan","nan","Las Ciruelas","nan","LINESTRING (-77.0474978 -11.9110513, -77.0467333 -11.9114547)"
"1274","residential","nan","nan","Calle 37","nan","LINESTRING (-77.0541868 -11.9144271, -77.053744 -11.9146683)"
"1275","residential","nan","nan","Arequipa","nan","LINESTRING (-77.0445524 -11.9177021, -77.0444754 -11.9172621)"
"1276","living_street","nan","nan","Pasaje Urubamba","nan","LINESTRING (-77.0445524 -11.9177021, -77.0442803 -11.9177492)"
"1277","primary","2","60","Avenida Universitaria","yes","LINESTRING (-77.0519556 -11.9257585, -77.051856 -11.925169)"
"1278","tertiary","2","50","Avenida Jamaica","yes","LINESTRING (-77.0519556 -11.9257585, -77.0521727 -11.9257247)"
"1279","residential","nan","nan","Calle La Chonta","nan","LINESTRING (-77.0460996 -11.9068974, -77.0468478 -11.9077835)"
"128","residential","nan","nan","Santa Marina","nan","LINESTRING (-77.0686048 -11.9452187, -77.0685169 -11.945745)"
"1280","residential","nan","nan","Calle Los Membrillos","nan","LINESTRING (-77.0460996 -11.9068974, -77.0455286 -11.9072522)"
"1281","residential","nan","nan","Las Palmeras","nan","LINESTRING (-77.0504382 -11.9119751, -77.0506464 -11.9123459)"
